time_s	goal_index	ee_error_m	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	action_delta_l2	update_ms
5.17	0	1.02359103	-1.09096769	-0.0762728194	0.545271064	-0.228230987	-1.07518393	0.103869499	0.0779911715	19.336919
5.18	0	1.02944814	-1.09237745	-0.0763407064	0.543968759	-0.201006638	-1.07329511	0.104214025	0.128826499	19.212377
5.19	0	1.03202474	-1.09385492	-0.0763783376	0.542472578	-0.198603	-1.06113424	0.104451243	0.113045069	19.336112
5.2	0	1.03314742	-1.09540086	-0.0764184187	0.540804535	-0.21976067	-1.04316577	0.104643596	0.141119934	19.443037
5.21	0	1.03233615	-1.09705087	-0.0765103311	0.539122722	-0.215119063	-0.983512781	0.104782118	0.147303626	19.642686
5.22	0	1.0281538	-1.09879548	-0.0766719796	0.537476047	-0.205459227	-0.913039958	0.104325704	0.137356073	20.056959
5.23	0	1.02366222	-1.10058801	-0.0767807629	0.535237661	-0.24332566	-0.876883722	0.104186201	0.14044082	19.860127
5.24	0	1.01819191	-1.10241854	-0.0769445917	0.533009772	-0.198905165	-0.793746099	0.104240554	0.110524786	19.54882
5.25	0	1.01042847	-1.10437759	-0.0771301672	0.531805077	-0.116824257	-0.61574533	0.10430825	0.121473017	19.422752
5.26	0	1.00090621	-1.1063386	-0.077295365	0.531112598	-0.0208807931	-0.430016227	0.10433346	0.117094391	19.489215
5.27	0	0.990640577	-1.10832881	-0.077459777	0.530713613	0.100909931	-0.237501206	0.104357964	0.0979361303	19.6204
5.28	0	0.980782807	-1.11037446	-0.0777101966	0.530472358	0.322068001	0.0167135383	0.104535488	0.142150341	19.105537
5.29	0	0.971859142	-1.1124793	-0.0780377404	0.530624094	0.503450961	0.256785777	0.10471103	0.130245611	18.77899
5.3	0	0.964909736	-1.1146166	-0.0784583429	0.531050089	0.646798621	0.45357136	0.104868795	0.0983117981	18.726405
5.31	0	0.961895974	-1.11671854	-0.0789542032	0.531685106	0.775749085	0.617098295	0.105889311	0.111377308	18.41113
5.32	0	0.962430985	-1.11873734	-0.0795110532	0.532377772	0.889740441	0.765085335	0.10790654	0.112509721	18.63377
5.33	0	0.965890203	-1.12069667	-0.0801174646	0.533152861	0.974951384	0.874226313	0.110567247	0.0960225331	18.619382
5.34	0	0.968745797	-1.12268431	-0.0807688001	0.534137106	1.01365346	0.9171623	0.112426572	0.083719817	19.212282
5.35	0	0.969325984	-1.12474236	-0.0813102174	0.534709814	0.830274336	1.02483921	0.113287615	0.172988441	18.610837
5.36	0	0.968536404	-1.12687844	-0.0818438673	0.535460371	0.613225823	1.05793167	0.112973959	0.138292864	18.648096
5.37	0	0.969275257	-1.12898337	-0.0823849414	0.536249141	0.415746575	1.03930621	0.112844492	0.122701782	18.291939
5.38	0	0.971873946	-1.13103744	-0.0829427131	0.537033569	0.256567851	0.960805345	0.113066134	0.144344144	19.217446
5.39	0	0.975677394	-1.13311684	-0.0835176493	0.537784701	0.11869333	0.870075354	0.11394397	0.117774034	20.343836
5.4	0	0.980648044	-1.13524337	-0.0841179589	0.538382405	-0.00860375671	0.772022194	0.115404211	0.118970377	20.10413
5.41	0	0.98701613	-1.13745165	-0.0847437372	0.538778886	-0.124027652	0.68459575	0.117180491	0.149304073	18.346197
5.42	0	0.992517379	-1.13977011	-0.0854164851	0.538918783	-0.206586613	0.532385213	0.118019384	0.128402747	19.182725
5.43	0	0.996131687	-1.14225654	-0.0861774347	0.538830422	-0.257640341	0.298135429	0.117713039	0.158922828	19.721783
5.44	0	0.998460818	-1.14489991	-0.0870425177	0.538525355	-0.247478474	0.0195096847	0.116758074	0.148355114	27.397706
5.45	0	0.999764503	-1.14777618	-0.0880315105	0.538094495	-0.22576026	-0.262028464	0.115162742	0.159180747	18.875066
5.46	0	1.00121031	-1.15082464	-0.0891674315	0.537508875	-0.137823636	-0.51532334	0.113492432	0.170866805	19.60969
5.47	0	1.00361862	-1.15390741	-0.090378449	0.536659154	-0.0529986701	-0.737282258	0.112339629	0.169729599	19.285985
5.48	0	1.00739718	-1.15697322	-0.0916593467	0.53535583	0.0497642392	-0.911469508	0.112273905	0.147493411	19.638809
5.49	0	1.01271314	-1.16005048	-0.0930050077	0.533621799	0.174524587	-1.02396347	0.113242532	0.099593093	19.954419
5.5	0	1.01667156	-1.16323892	-0.0945884616	0.532303529	0.438669751	-0.901086973	0.114099356	0.13926428	19.805289
5.51	0	1.01926428	-1.16657925	-0.0963006344	0.53150321	0.735699703	-0.785562957	0.114432688	0.122709375	19.769423
5.52	0	1.02025105	-1.1699872	-0.098056597	0.531269452	0.914145658	-0.690270713	0.113905454	0.113534251	19.772297
5.53	0	1.02031861	-1.17334328	-0.0998209307	0.531439995	1.06241155	-0.614754059	0.113037381	0.106576491	19.631553
5.54	0	1.020453	-1.1766403	-0.101552974	0.531638366	1.1324836	-0.536249497	0.112304417	0.135228392	19.064294
5.55	0	1.02055196	-1.17984297	-0.103283834	0.532063158	1.1925938	-0.50083123	0.111328467	0.0903192247	19.087879
5.56	0	1.02105278	-1.18295228	-0.105019948	0.532574646	1.24368923	-0.457500846	0.110459472	0.0805468412	19.228337
5.57	0	1.02198785	-1.18597959	-0.106794313	0.533309058	1.32733403	-0.414830686	0.109442284	0.113366279	19.139096
5.58	0	1.02418746	-1.18882057	-0.108582694	0.534124633	1.41849556	-0.389540571	0.108892949	0.110689521	19.335373
5.59	0	1.02776203	-1.19152476	-0.110379834	0.535046772	1.47720089	-0.348706451	0.109369099	0.11357699	19.085088
5.6	0	1.03257603	-1.19410569	-0.112163674	0.53601544	1.47562275	-0.269520333	0.110825049	0.171550795	18.828039
5.61	0	1.03734175	-1.19659816	-0.113903565	0.536878115	1.40205706	-0.210450214	0.11179376	0.135157581	18.942083
5.62	0	1.04119878	-1.19907606	-0.115589056	0.537765122	1.2378372	-0.192057286	0.111793442	0.155581154	19.371087
5.63	0	1.04399288	-1.2015187	-0.117299493	0.5381466	1.16787616	-0.05895271	0.111705759	0.119612263	19.354863
5.64	0	1.04766226	-1.20391338	-0.118831202	0.538085207	0.905281652	-0.0231599605	0.112087106	0.134370373	19.755679
5.65	0	1.05107837	-1.20633335	-0.1203301	0.538048247	0.696733754	0.0922880538	0.112883071	0.152799948	19.442804
5.66	0	1.05456408	-1.20878472	-0.121781923	0.537935438	0.523671845	0.272622419	0.113805412	0.135539735	19.341651
5.67	0	1.05839982	-1.21127508	-0.123186312	0.537785848	0.389506476	0.521887229	0.114686432	0.102854922	19.504224
5.68	0	1.06324214	-1.21379005	-0.124511845	0.537575106	0.268079052	0.81328805	0.115651338	0.183924286	19.480419
5.69	0	1.06955781	-1.21633038	-0.125723207	0.537266451	0.0894947544	1.10150288	0.116377249	0.189224217	19.529151
5.7	0	1.07708352	-1.21883451	-0.126802044	0.536796612	-0.126571609	1.37896573	0.117333181	0.147130697	19.806753
5.71	0	1.08561096	-1.22122192	-0.127732668	0.536092878	-0.347496856	1.63315654	0.119113064	0.175439604	19.413936
5.72	0	1.09507439	-1.22349011	-0.128510291	0.535011861	-0.568565869	1.86133884	0.121697494	0.154191655	19.772714
5.73	0	1.10606653	-1.22563557	-0.12915875	0.533329075	-0.750844949	2.08410846	0.124305585	0.179178427	19.4349
5.74	0	1.11983088	-1.22767162	-0.129896564	0.531747891	-0.747469767	2.13560418	0.12601334	0.130535616	19.424705
5.75	0	1.13674851	-1.22955643	-0.130724628	0.53011234	-0.563227842	1.99218256	0.126728614	0.153107683	19.756146
5.76	0	1.15681021	-1.23149646	-0.131544369	0.529043985	-0.351556917	1.91007224	0.126764183	0.113351208	19.242092
5.77	0	1.1764595	-1.23344799	-0.132387774	0.528785338	-0.0687295169	1.79186819	0.126917685	0.108544777	19.491508
5.78	0	1.19612539	-1.23544649	-0.133286845	0.529094907	0.239192706	1.66950755	0.126886339	0.115783865	19.373462
5.79	0	1.21196719	-1.23750691	-0.134261012	0.52968372	0.534950464	1.54986563	0.127539819	0.0899947292	18.997941
5.8	0	1.22282364	-1.23960863	-0.135298545	0.53042462	0.807885836	1.42156495	0.128898663	0.105742501	19.417118
5.81	0	1.22931786	-1.24177693	-0.136425403	0.531245955	1.03533645	1.27075877	0.130607942	0.103044168	18.816606
5.82	0	1.23570039	-1.2440378	-0.137681745	0.532322291	1.30240418	1.12930029	0.131574683	0.114826046	19.699916
5.83	0	1.2392922	-1.24634967	-0.139017834	0.53351891	1.49047413	0.979148469	0.132083361	0.11423503	19.917811
5.84	0	1.23888458	-1.24869834	-0.140337638	0.534490245	1.5407538	0.81970273	0.132316327	0.1062606	19.388628
5.85	0	1.23722231	-1.25120005	-0.141729384	0.535450866	1.5153591	0.636870453	0.131793691	0.160331704	19.384196
5.86	0	1.23194835	-1.25377084	-0.143164195	0.536239997	1.43296147	0.433989059	0.131217443	0.128753403	19.343044
5.87	0	1.22570221	-1.25643058	-0.144641442	0.536879322	1.32722559	0.198022374	0.129949211	0.123229558	19.538473
5.88	0	1.21934401	-1.25920879	-0.146150499	0.537399112	1.19021157	-0.0355321051	0.127863085	0.136027418	19.696696
5.89	0	1.2100382	-1.26209248	-0.147704075	0.537814022	1.03352869	-0.259581047	0.125725501	0.148535016	19.619514
5.9	0	1.19762556	-1.26504961	-0.149254402	0.538172894	0.811995771	-0.49844263	0.123578047	0.112428561	19.279881
5.91	0	1.18362375	-1.26797201	-0.150824179	0.537959073	0.596996137	-0.862449744	0.121353594	0.121819573	19.328996
5.92	0	1.17095012	-1.27094892	-0.152324518	0.537895055	0.269498	-1.1703688	0.119382651	0.142986986	19.568286
5.93	0	1.160427	-1.27401841	-0.15375259	0.537941616	-0.152489591	-1.44291152	0.11737494	0.176685891	20.209785
5.94	0	1.15216421	-1.27718044	-0.15509933	0.537998956	-0.604913736	-1.69439579	0.114634249	0.145546629	19.653729
5.95	0	1.14603404	-1.28038923	-0.156331838	0.537899142	-1.04478802	-1.92296448	0.111193457	0.100162452	19.446496
5.96	0	1.14178518	-1.28353518	-0.157431816	0.537499849	-1.45049458	-2.11256936	0.108323616	0.127059016	19.467787
5.97	0	1.14051831	-1.28659227	-0.158409357	0.536680468	-1.78480004	-2.27670141	0.106439237	0.194002941	20.058641
5.98	0	1.14196558	-1.28962783	-0.159256081	0.535419185	-2.0693857	-2.41380565	0.10438049	0.135915883	20.18921
5.99	0	1.14521823	-1.29273698	-0.160224933	0.534331891	-2.01901922	-2.23277531	0.103395425	0.131691206	20.378152
6	0	1.14912716	-1.29579195	-0.161328554	0.533251785	-1.723881	-1.85505785	0.103030004	0.101583068	19.44507
6.01	0	1.15272121	-1.29868439	-0.162508076	0.532036972	-1.27321706	-1.32083979	0.10308406	0.135093286	19.667307
6.02	0	1.15620339	-1.30145092	-0.163667258	0.531199388	-0.83842599	-0.787434384	0.103282805	0.0950184219	20.579302
6.03	0	1.15968987	-1.30404908	-0.164764493	0.530638573	-0.495211723	-0.264756742	0.10370229	0.0696654789	20.125751
6.04	0	1.16336142	-1.3064977	-0.165796953	0.530371771	-0.168761829	0.192632493	0.104225354	0.118894014	20.446895
6.05	0	1.16718451	-1.30878522	-0.166754055	0.530444597	0.0662007781	0.556787981	0.104687477	0.0937509791	19.572188
6.06	0	1.17080629	-1.3110449	-0.167578463	0.530641844	0.163510043	0.898370161	0.105090072	0.10992347	25.363789
6.07	0	1.17439094	-1.31325496	-0.168312323	0.531251777	0.265006705	1.09761707	0.105145291	0.110525663	19.383164
6.08	0	1.17764939	-1.31543474	-0.16892469	0.532249131	0.322674093	1.1929028	0.105065737	0.0878667424	20.275674
6.09	0	1.17951985	-1.31753383	-0.169368224	0.533452309	0.319517432	1.18334424	0.104791004	0.0989141349	20.013893
6.1	0	1.18052828	-1.31955336	-0.1696297	0.534747307	0.283945635	1.1013885	0.10451639	0.124900933	19.564509
6.11	0	1.18205286	-1.32145329	-0.169855996	0.535479496	0.398443859	1.08190048	0.10467361	0.102831343	19.665907
6.12	0	1.18528252	-1.32333092	-0.169905426	0.53635255	0.392684737	1.0292467	0.104941526	0.192768469	19.988333
6.13	0	1.19043541	-1.32515612	-0.169748156	0.537159195	0.28367959	0.92784067	0.105278483	0.122190287	20.163303
6.14	0	1.19767812	-1.32695387	-0.169396508	0.537810421	0.11071308	0.795934097	0.105696958	0.14620882	20.313177
6.15	0	1.2070835	-1.32878763	-0.168905476	0.538238292	-0.0719321155	0.681645149	0.106267115	0.150797351	19.667428
6.16	0	1.21866506	-1.33060208	-0.16831153	0.538347971	-0.216170561	0.554023837	0.107125342	0.13600685	19.993154
6.17	0	1.23264196	-1.33240635	-0.16768968	0.538160281	-0.270441838	0.440282957	0.108782991	0.113719414	21.300361
6.18	0	1.24903309	-1.33422769	-0.16705301	0.53769866	-0.253813193	0.32329301	0.111270429	0.12729574	21.000421
6.19	0	1.2676016	-1.33608343	-0.16639443	0.537017423	-0.192502063	0.184102064	0.114418353	0.159014314	21.744466
6.2	0	1.287894	-1.33798439	-0.165723048	0.536137821	-0.0857486875	0.0246766772	0.11803734	0.133409692	20.669654
6.21	0	1.30941274	-1.33995501	-0.165069682	0.534720955	0.0850102277	-0.139267406	0.12200983	0.168368272	20.758024
6.22	0	1.33160144	-1.34191956	-0.164461738	0.53297928	0.369220852	-0.290684704	0.126227211	0.131268528	20.735449
6.23	0	1.35426868	-1.34382288	-0.163899229	0.530850587	0.749198586	-0.462114662	0.130535394	0.167238077	20.52259
6.24	0	1.37733304	-1.34560087	-0.163389266	0.528304605	1.21537615	-0.66540505	0.134846082	0.147676885	20.881745
6.25	0	1.3992688	-1.34747149	-0.162883601	0.526167201	1.47251699	-0.65134337	0.138793421	0.134290113	21.105669
6.26	0	1.42027688	-1.34935289	-0.162354032	0.524235512	1.5737352	-0.507963636	0.142088502	0.107712299	21.3711
6.27	0	1.43986536	-1.35128822	-0.161917412	0.52277646	1.54549152	-0.341535175	0.144488033	0.121323079	21.678114
6.28	0	1.4574334	-1.35334001	-0.161441804	0.521413143	1.26415834	-0.200956276	0.14584635	0.122393553	21.546823
6.29	0	1.47349418	-1.35548654	-0.160975956	0.520520606	0.864789779	0.0165570455	0.146345587	0.127368549	21.295298
6.3	0	1.48945111	-1.3576243	-0.160473444	0.519978784	0.371733762	0.240022116	0.146044091	0.132493139	20.734423
6.31	0	1.50620584	-1.35966728	-0.159991323	0.519680823	-0.135153246	0.463154653	0.145325391	0.10440216	21.013414
6.32	0	1.52313817	-1.36156162	-0.159546833	0.519534375	-0.609776898	0.648929224	0.144438071	0.124712519	28.090658
6.33	0	1.53872054	-1.3633701	-0.159200679	0.519516308	-1.00638525	0.829364751	0.143586366	0.117364985	27.291767
6.34	0	1.55151838	-1.36520846	-0.158912706	0.519961109	-1.42771652	0.988625294	0.142683653	0.115585167	23.368841
6.35	0	1.56061335	-1.36709913	-0.158663467	0.520705993	-1.86017179	1.10699781	0.141680745	0.158520245	20.234491
6.36	0	1.56586732	-1.36904163	-0.158472615	0.521012295	-2.30321364	1.17071218	0.140512669	0.143065743	27.077151
6.37	0	1.56673393	-1.37115969	-0.158325415	0.521665563	-2.71597037	1.20889391	0.139212532	0.114483111	27.319584
6.38	0	1.56311628	-1.37333318	-0.158177269	0.5223855	-3.10139697	1.14243704	0.137733376	0.133285924	20.788371
6.39	0	1.55210973	-1.3755446	-0.158064506	0.522832847	-3.3983664	0.957805609	0.136666604	0.186787646	21.020397
6.4	0	1.53663149	-1.37784297	-0.157990517	0.522875242	-3.62240377	0.650655267	0.135439422	0.133367081	21.011771
6.41	0	1.51552787	-1.38023466	-0.157970534	0.522474559	-3.71866629	0.268042057	0.13445424	0.113370063	27.55922
6.42	0	1.48962711	-1.38268771	-0.157996037	0.521613542	-3.66889447	-0.166154265	0.133896227	0.131249211	23.878776
6.43	0	1.46106249	-1.38518772	-0.158125687	0.520464789	-3.50734211	-0.592502493	0.133675903	0.141843824	22.685697
6.44	0	1.43197724	-1.38766452	-0.158374019	0.5191942	-3.20374242	-0.968179098	0.133780158	0.165289442	20.929976
6.45	0	1.40448403	-1.39018562	-0.158758341	0.517940604	-2.79379956	-1.22174553	0.134119368	0.135101768	21.331842
6.46	0	1.38074287	-1.39274451	-0.159318565	0.516839544	-2.24483151	-1.33916239	0.134112157	0.129065087	20.839113
6.47	0	1.36094748	-1.39524265	-0.159934905	0.515570313	-1.66785062	-1.4368769	0.133746874	0.171317879	21.90341
6.48	0	1.34452729	-1.39777893	-0.160741077	0.5147403	-1.02237956	-1.31744697	0.133328841	0.175140573	23.475209
6.49	0	1.3327543	-1.40042463	-0.161675304	0.514453207	-0.41744419	-1.1632279	0.132931321	0.0942894394	30.458719
6.5	0	1.32695562	-1.40298181	-0.162674789	0.514748514	0.038893817	-0.995162036	0.132668686	0.122535218	21.328839
6.51	0	1.3284824	-1.40540475	-0.163701898	0.515465973	0.396545303	-0.830047397	0.132567427	0.100156799	19.957562
6.52	0	1.33699386	-1.40768546	-0.164775561	0.516609615	0.697120692	-0.669914448	0.132295811	0.116600411	21.208379
6.53	0	1.35173035	-1.40983652	-0.165859818	0.517884536	0.84439956	-0.467225355	0.131723214	0.105482633	21.027089
6.54	0	1.37242728	-1.41179516	-0.166957166	0.519315265	0.978247292	-0.254202692	0.131041406	0.116442028	27.124954
6.55	0	1.39787415	-1.41362179	-0.168109028	0.521013711	1.07602437	-0.0351097219	0.130256529	0.146047559	26.216545
6.56	0	1.42715475	-1.4152678	-0.169315352	0.522763219	1.1863589	0.1661186	0.129371405	0.114472481	20.829767
6.57	0	1.45790848	-1.41673962	-0.17053263	0.524513116	1.17261548	0.327383839	0.128431655	0.120316839	20.378174
6.58	0	1.48868818	-1.41800769	-0.171763231	0.526276786	1.07224109	0.436293432	0.12746853	0.115854221	20.954291
6.59	0	1.51674071	-1.41911635	-0.173035826	0.528049776	0.928266656	0.474131912	0.126498091	0.0951495571	20.177818
6.6	0	1.5440248	-1.41996544	-0.174326291	0.52949217	0.819073046	0.503077224	0.12570549	0.142089457	20.366554
6.61	0	1.5714448	-1.42057223	-0.175541421	0.530855554	0.684768716	0.479037191	0.125327575	0.127765347	20.09537
6.62	0	1.59936931	-1.42097707	-0.176679017	0.532044549	0.555320542	0.443393967	0.125528004	0.15404551	21.290383
6.63	0	1.62648156	-1.42116904	-0.177699368	0.532856994	0.448484086	0.423123848	0.126352409	0.118793089	21.042368
6.64	0	1.6519246	-1.42123608	-0.178594349	0.533298049	0.333117326	0.445046263	0.127688225	0.129057697	20.325988
6.65	0	1.67403425	-1.42122938	-0.179400551	0.533355995	0.170126504	0.524923762	0.12913417	0.130012507	21.113661
6.66	0	1.6928029	-1.42116238	-0.180158675	0.533139698	0.0446840504	0.623249777	0.130574495	0.119354335	20.673164
6.67	0	1.70831532	-1.42102111	-0.180884578	0.532565341	-0.0319580339	0.704203995	0.131751743	0.131647077	21.001939
6.68	0	1.72074736	-1.42089712	-0.181595732	0.531671729	-0.113444035	0.795113965	0.13257564	0.124453249	20.84596
6.69	0	1.73084643	-1.42076309	-0.182334019	0.530770546	-0.132454565	0.836376701	0.133060335	0.156169108	21.153343
6.7	0	1.73919316	-1.42062572	-0.183174248	0.530037087	-0.105647057	0.866249318	0.133414275	0.174399121	25.193173
6.71	0	1.74648869	-1.42044126	-0.184092928	0.529433057	-0.0806565	0.883459729	0.134110115	0.139771078	26.126829
6.72	0	1.75303279	-1.42017582	-0.185080822	0.528925743	-0.0688224294	0.870825044	0.135256018	0.123400711	22.452578
6.73	0	1.75886133	-1.41974646	-0.186133683	0.528395774	-0.0267281674	0.782426779	0.136754233	0.203451303	20.512036
6.74	0	1.76368511	-1.41915484	-0.187237716	0.527732097	-0.0123928195	0.580709685	0.138549269	0.126859213	19.867901
6.75	0	1.76745043	-1.41852162	-0.18843837	0.526878736	-0.00390230639	0.286137239	0.140545452	0.153021687	19.901514
6.76	0	1.76986569	-1.41806631	-0.189455235	0.52611561	-0.274470084	0.274647579	0.143162148	0.126569488	20.077508
6.77	0	1.77047511	-1.417831	-0.190539352	0.525938258	-0.47565999	0.296473667	0.145255668	0.0922698711	20.177502
6.78	0	1.76890923	-1.4178457	-0.191704364	0.526126554	-0.635081819	0.30798079	0.146688229	0.0937133639	20.635158
6.79	0	1.76531	-1.41799727	-0.192914042	0.526515528	-0.66862312	0.283562899	0.147374657	0.162826399	26.387685
6.8	0	1.76042998	-1.41833118	-0.194194337	0.527225928	-0.624819673	0.22130984	0.147356549	0.0903405777	19.429608
6.81	0	1.75393433	-1.41870289	-0.195365517	0.528234132	-0.562197313	0.0959670356	0.147110151	0.111194939	19.551681
6.82	0	1.74492073	-1.41910588	-0.196332011	0.529616219	-0.584632959	-0.0540708295	0.146984917	0.154551956	19.690837
6.83	0	1.73283422	-1.41955675	-0.197146096	0.531218127	-0.589156398	-0.237800291	0.146818681	0.117722232	25.974244
6.84	0	1.71734679	-1.42005672	-0.19782668	0.532921356	-0.577933487	-0.457667697	0.146508896	0.114096995	23.086169
6.85	0	1.69876847	-1.42063134	-0.198375088	0.534673505	-0.546305045	-0.667377517	0.145973806	0.16800661	24.127627
6.86	0	1.67716035	-1.42130875	-0.198815512	0.536424277	-0.528965888	-0.867296584	0.14520969	0.129220029	19.820874
6.87	0	1.65256163	-1.42214351	-0.199178321	0.53813798	-0.566785368	-1.02548687	0.144247827	0.140266079	20.189942
6.88	0	1.62500897	-1.42321603	-0.199485835	0.539862733	-0.671327631	-1.093157	0.142964237	0.12795213	22.982806
6.89	0	1.59508998	-1.42434857	-0.199763387	0.540973428	-0.704077079	-1.25359796	0.141419489	0.129264891	22.715435
6.9	0	1.56274874	-1.42562912	-0.199914075	0.542264497	-0.888268792	-1.28500366	0.139896774	0.1140685	24.945887
6.91	0	1.52907201	-1.42692097	-0.199902688	0.543514377	-1.16062352	-1.27385886	0.13818479	0.121529331	19.989321
6.92	0	1.49584073	-1.42817966	-0.199731108	0.544669402	-1.51293185	-1.24378231	0.136336194	0.129316468	26.640242
6.93	0	1.46576405	-1.42934445	-0.199396514	0.545621098	-1.87926098	-1.20288706	0.134550718	0.144830895	23.266296
6.94	0	1.44149469	-1.43036597	-0.198900431	0.546304917	-2.24574426	-1.14769548	0.133019739	0.13923988	21.307046
6.95	0	1.42655686	-1.43122383	-0.198325855	0.546663822	-2.48214444	-1.06500055	0.131861207	0.194351853	20.4691
6.96	0	1.42065295	-1.43196345	-0.197759931	0.546626877	-2.56607479	-0.941561177	0.130633208	0.130199244	19.033431
6.97	0	1.42159258	-1.43260707	-0.197230114	0.546130638	-2.52546871	-0.759671424	0.129293121	0.132039162	19.869476
6.98	0	1.42729651	-1.43315549	-0.19676252	0.545131267	-2.37152282	-0.516039066	0.128018695	0.133707013	23.135437
6.99	0	1.43586522	-1.43359917	-0.19637934	0.543592697	-2.0916155	-0.243208651	0.126842265	0.118195132	21.657688
7	0	1.44616455	-1.4340352	-0.196035818	0.542507461	-1.83171925	-0.00449490047	0.125620696	0.118517233	25.533232
7.01	0	1.45742448	-1.43447063	-0.195721653	0.541697941	-1.60731845	0.186570995	0.124385019	0.0968957614	20.319572
7.02	0	1.46903432	-1.43492482	-0.195468934	0.541145584	-1.37294228	0.356642069	0.123211088	0.106264839	20.633933
7.03	0	1.48026316	-1.4354302	-0.195222456	0.540432436	-1.22765812	0.539944478	0.122203246	0.127092346	21.366056
7.04	0	1.49089244	-1.43595481	-0.195067964	0.539819758	-1.04617379	0.650025232	0.121242504	0.112292159	19.785212
7.05	0	1.50059102	-1.43651868	-0.194984025	0.539371931	-0.891221432	0.681920199	0.120323237	0.123578074	19.307562
7.06	0	1.50898907	-1.43715929	-0.194949074	0.53889134	-0.80145881	0.688658911	0.119551991	0.134226939	19.271575
7.07	0	1.51581878	-1.43779083	-0.194956774	0.538266434	-0.719325387	0.673646712	0.11897082	0.130879319	19.022253
7.08	0	1.52086646	-1.43849862	-0.195011985	0.537771622	-0.638681269	0.657939884	0.11857926	0.127743999	19.522536
7.09	0	1.52523627	-1.43921212	-0.195092897	0.537430327	-0.554478194	0.63844965	0.11858119	0.0958962828	19.461542
7.1	0	1.53064683	-1.43982982	-0.195176274	0.537011201	-0.432320197	0.600217185	0.119161612	0.146848818	19.187175
7.11	0	1.5359506	-1.4404405	-0.195200531	0.536487735	-0.345909497	0.554462368	0.119954738	0.175466065	19.426547
7.12	0	1.53950215	-1.4409827	-0.195216605	0.535348374	-0.194423307	0.618782364	0.121112048	0.127535489	19.059832
7.13	0	1.54231444	-1.44148333	-0.195099009	0.534170667	-0.166582391	0.680720257	0.122626023	0.1507386	19.846559
7.14	0	1.54605698	-1.44192792	-0.19485536	0.53293472	-0.199279515	0.774132774	0.124659216	0.121866046	20.07572
7.15	0	1.5520191	-1.44231179	-0.194477459	0.531705634	-0.260920239	0.91456405	0.127205524	0.160969772	19.599191
7.16	0	1.55700975	-1.44266909	-0.193956651	0.530551437	-0.358734465	1.0833294	0.130250728	0.109489515	20.079917
7.17	0	1.56417009	-1.44296038	-0.193233955	0.529015196	-0.569381861	1.15519842	0.133336348	0.100788445	26.110874
7.18	0	1.57442385	-1.4432878	-0.192467582	0.527999497	-0.710236333	1.29621417	0.136508218	0.157747548	25.460143
7.19	0	1.58537924	-1.4438135	-0.191721497	0.527521924	-0.793697972	1.47916961	0.139376919	0.177795202	20.782475
7.2	0	1.59513318	-1.44453304	-0.190992712	0.527304872	-0.85639811	1.67675513	0.141931987	0.159616773	19.608538
7.21	0	1.60274113	-1.44544557	-0.1903008	0.527245513	-0.879202607	1.90087659	0.14426436	0.1286077	19.575965
7.22	0	1.60806776	-1.44655559	-0.189720853	0.527602441	-0.766693412	2.06886928	0.146338858	0.155629759	20.220545
7.23	0	1.61145724	-1.44784865	-0.189329522	0.528332593	-0.484488311	2.1821681	0.148211553	0.210062851	19.627437
7.24	0	1.61362368	-1.44915648	-0.189214161	0.529005426	0.0692562373	2.27565239	0.150042172	0.103044492	21.2138
7.25	0	1.61605431	-1.45047913	-0.189302697	0.529771706	0.691542207	2.26381376	0.151692533	0.130398754	20.85571
7.26	0	1.62017755	-1.45178333	-0.189602403	0.530731082	1.33336455	2.29150345	0.153298287	0.148870502	26.291909
7.27	0	1.6261449	-1.45296408	-0.190125793	0.531549518	2.00412068	2.3056988	0.154850388	0.131129522	24.703853
7.28	0	1.63548724	-1.45400661	-0.1908676	0.532255159	2.68852276	2.30373718	0.156284899	0.106818261	20.819326
7.29	0	1.64581437	-1.45493321	-0.191754763	0.532929877	3.26548326	2.30140582	0.157626654	0.106533702	20.876292
7.3	0	1.65617929	-1.45582398	-0.192747342	0.533741955	3.617071	2.28061817	0.158660607	0.121062677	19.732991
7.31	0	1.66642364	-1.45672119	-0.193770835	0.534658163	3.66450235	2.22154941	0.159343769	0.115431391	18.87646
7.32	0	1.67666892	-1.4576668	-0.194819666	0.535718604	3.45940649	2.12979466	0.159732532	0.118737102	19.541629
7.33	0	1.68701282	-1.458739	-0.195892563	0.536923462	3.02985969	2.02586464	0.159884098	0.11880489	19.31748
7.34	0	1.69736612	-1.4599092	-0.196957831	0.538249203	2.41293417	1.88723697	0.15982654	0.0922374356	19.154056
7.35	0	1.70763916	-1.46112157	-0.197876232	0.539146765	1.57225713	1.73893305	0.15958393	0.151061941	19.381529
7.36	0	1.71708609	-1.46244685	-0.198751895	0.539909385	0.766802731	1.48197285	0.159156137	0.158474206	19.681382
7.37	0	1.7245792	-1.46385598	-0.199619138	0.540586118	0.104063592	1.12601225	0.158596026	0.113010687	19.394831
7.38	0	1.7290135	-1.46539658	-0.200445494	0.541006816	-0.524242175	0.687823661	0.157911684	0.112540531	20.196496
7.39	0	1.72939196	-1.46716565	-0.201261352	0.541036804	-1.05854684	0.217139497	0.15713971	0.124246412	19.782713
