time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
1.76	0.0660244661	0.113218054	-0.0578180675	-0.0297831737	0.524457689	-0.299356456	2.24013495	0.305560619	0.0492356886	0.0199779014	16.314175
1.77	0.0640638151	0.1155643	-0.0589551199	-0.0303374641	0.524207667	-0.407568004	2.59208814	0.306263849	0.0613858669	0.007044028	17.601534
1.78	0.060440403	0.119762408	-0.0601614935	-0.0309084819	0.524619861	-0.581407655	2.88190493	0.306519814	0.0568338775	0.0468879824	18.436904
1.79	0.0560255996	0.124153132	-0.0613980484	-0.0314736779	0.525520632	-0.799100575	3.09857647	0.306123073	0.0712160715	0.0110366819	18.624168
1.8	0.0505043989	0.130156849	-0.0626507183	-0.0320500237	0.526844552	-1.01460791	3.22513476	0.305386336	0.0511433538	0.040486102	18.564964
1.81	0.0452476041	0.135303538	-0.0639310252	-0.0326136761	0.528495668	-1.23516166	3.25921044	0.304118658	0.0457344686	0.0289539619	18.525287
1.82	0.0409202901	0.139241228	-0.0651632316	-0.033017908	0.530010056	-1.62896243	3.26487785	0.3025704	0.124628437	0.017819918	18.695342
1.83	0.0377592855	0.142053979	-0.0664416716	-0.0333532386	0.53190998	-1.98162518	3.17500146	0.300639947	0.0401045206	0.0215791773	17.349381
1.84	0.0380298404	0.145619455	-0.0677671528	-0.0336312051	0.533919165	-2.2908277	3.083387	0.299838462	0.035969047	0.015514147	16.891542
1.85	0.0398752202	0.148480499	-0.0691872004	-0.0338714687	0.535944107	-2.54957157	3.00282451	0.299758762	0.13065256	0.0243584061	16.570395
1.86	0.0418809773	0.149405779	-0.0707170362	-0.0340982956	0.537826575	-2.73111567	2.94474552	0.299947867	0.104044899	0.015973303	18.218208
1.87	0.0434382826	0.148441372	-0.072372243	-0.0343317716	0.539522167	-2.83403043	2.91670842	0.300379834	0.110639675	0.0129057664	16.850196
1.88	0.0446342898	0.146602626	-0.0741349066	-0.0345872986	0.54097138	-2.84710757	2.90410275	0.301111457	0.0928814237	0.0157997542	18.702847
