time_s	best_cost
5.269999999999932072e+00	7.371269458966441744e+04
5.279999999999931859e+00	7.431533944467981928e+04
5.289999999999931646e+00	7.259246070787758799e+04
5.299999999999931433e+00	7.257066394796046370e+04
5.309999999999931219e+00	7.082550084714240802e+04
5.319999999999931006e+00	7.113483873115897586e+04
5.329999999999930793e+00	7.118536315004005155e+04
5.339999999999930580e+00	7.076013632690327358e+04
5.349999999999930367e+00	7.095487538743451296e+04
5.359999999999930154e+00	7.026843209517840296e+04
5.369999999999929940e+00	7.011978906390880002e+04
5.379999999999929727e+00	7.016225570167961996e+04
5.389999999999929514e+00	6.933270094330052962e+04
5.399999999999929301e+00	6.873583471164808725e+04
5.409999999999929088e+00	6.845476717558526434e+04
5.419999999999928875e+00	6.868093211536994204e+04
5.429999999999928662e+00	6.886683562235016143e+04
5.439999999999928448e+00	6.910171744186013530e+04
5.449999999999928235e+00	6.958311362566944445e+04
5.459999999999928022e+00	6.993355921221460449e+04
5.469999999999927809e+00	7.039337965776330384e+04
5.479999999999927596e+00	7.057051745754387230e+04
5.489999999999927383e+00	7.002414066089857079e+04
5.499999999999927169e+00	7.050638341356176534e+04
5.509999999999926956e+00	6.958228056161673157e+04
5.519999999999926743e+00	6.914844939466613869e+04
5.529999999999926530e+00	6.873223460462602088e+04
5.539999999999926317e+00	6.876873947546329873e+04
5.549999999999926104e+00	6.850801905362028629e+04
5.559999999999925890e+00	6.811221730505549931e+04
5.569999999999925677e+00	6.745189517388181412e+04
5.579999999999925464e+00	6.729963786743182573e+04
5.589999999999925251e+00	6.717281137468354427e+04
5.599999999999925038e+00	6.717024947417961084e+04
5.609999999999924825e+00	6.735236241546312522e+04
5.619999999999924611e+00	6.683923710656650655e+04
5.629999999999924398e+00	6.718194619909732137e+04
5.639999999999924185e+00	6.693495130572537892e+04
5.649999999999923972e+00	6.696900964069446491e+04
5.659999999999923759e+00	6.643112668332824251e+04
5.669999999999923546e+00	6.606058629045632551e+04
5.679999999999923332e+00	6.563260517270235869e+04
5.689999999999923119e+00	6.585355699119469500e+04
5.699999999999922906e+00	6.403362854756552406e+04
5.709999999999922693e+00	6.410621471780381398e+04
5.719999999999922480e+00	6.538225686505610793e+04
5.729999999999922267e+00	6.433594248362998769e+04
5.739999999999922053e+00	6.468628834095816273e+04
5.749999999999921840e+00	6.365686025093373610e+04
5.759999999999921627e+00	6.347192816080217744e+04
5.769999999999921414e+00	6.262265016872796696e+04
5.779999999999921201e+00	6.242706621895568969e+04
5.789999999999920988e+00	6.250000814961403375e+04
5.799999999999920774e+00	6.222506708223158057e+04
