time_s	goal_index	ee_error_m	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	action_delta_l2	update_ms
1.13	0	0.330564268	-0.441761364	0.104164786	0.431935347	-5.87527095	-8.44570337	0.105009276	0.10282508	0.571956996
1.14	0	0.326433788	-0.445247324	0.105102891	0.428441119	-6.04782662	-8.51836061	0.104323219	0.0999023553	0.532824997
1.15	0	0.325096577	-0.448652379	0.105927596	0.424577066	-6.224641	-8.5235448	0.103930907	0.0954929108	0.513874002
1.16	0	0.325991905	-0.452044046	0.106660385	0.420340609	-6.40250112	-8.44667979	0.103759345	0.0914230424	0.532651
1.17	0	0.325795668	-0.454830193	0.107353797	0.418122738	-6.13893383	-7.90740021	0.103910072	0.0430100076	0.562356996
1.18	0	0.326741454	-0.45739093	0.10800917	0.415164875	-5.99334483	-7.47178681	0.104183337	0.08012054	0.541025998
1.19	0	0.32762486	-0.459884519	0.108659007	0.412368408	-6.04055713	-6.98052569	0.10468978	0.090620412	0.571675002
1.2	0	0.328860983	-0.462375065	0.109224558	0.409705314	-6.12796482	-6.54712461	0.105192725	0.0939546865	0.571728997
1.21	0	0.329133465	-0.464691028	0.109864195	0.408557677	-6.0974302	-6.03374051	0.104805309	0.0863200154	0.600507003
1.22	0	0.330152206	-0.467090112	0.110560251	0.407990077	-6.1921959	-5.58584177	0.104301875	0.0950326467	0.575410006
1.23	0	0.331298023	-0.469612286	0.111289394	0.407938383	-6.29400733	-5.14905497	0.104077647	0.105862551	0.577177998
1.24	0	0.332526866	-0.47207484	0.112210296	0.408139444	-6.62876013	-4.72423762	0.103845731	0.0628763417	0.596604994
1.25	0	0.334239815	-0.474682432	0.113259298	0.409181014	-6.94363711	-4.43659773	0.103717401	0.0611380632	0.545524999
1.26	0	0.33538428	-0.47735459	0.114404949	0.410893155	-7.25524889	-4.26682829	0.104111685	0.0702664967	0.523078001
1.27	0	0.336242327	-0.480023105	0.115627271	0.413141188	-7.55214239	-4.20541947	0.105070696	0.0695375696	0.547219999
1.28	0	0.338026845	-0.482655483	0.11692644	0.415885941	-7.824378	-4.26801983	0.105872158	0.0666394723	0.572192002
