time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
2.78	0.0251587736	0.033907351	0.129910376	-0.0208721061	0.54162829	-0.160958042	-0.551124578	0.325418046	0.0353965409	0.0051250507	18.382421
2.79	0.025691573	0.0338204035	0.130286503	-0.020594287	0.541672102	-0.203643809	-0.388273439	0.325590345	0.0330331607	0.00556597399	19.081436
2.8	0.0263688304	0.0338983791	0.130548212	-0.0202711928	0.542127942	-0.242929941	-0.230048586	0.325587243	0.051966249	0.00606059958	17.924726
2.81	0.0271140954	0.0341223739	0.130702983	-0.019899511	0.542909459	-0.28229779	-0.0790275147	0.325438033	0.043423627	0.00636947116	21.224324
2.82	0.0278491655	0.0344660477	0.130764954	-0.0194800937	0.543970331	-0.319893424	0.0648182334	0.32514858	0.0248840665	0.00641869475	19.169647
2.83	0.0284939898	0.0348894523	0.130744506	-0.0190112528	0.545252001	-0.358653765	0.204496467	0.324746935	0.0350270574	0.00627460158	19.171051
2.84	0.028980692	0.0353487688	0.130673267	-0.018489216	0.546650311	-0.397037472	0.328132008	0.324249301	0.0250648385	0.00603511354	20.434202
2.85	0.0292472033	0.0357372398	0.130590475	-0.017933097	0.54790146	-0.425956383	0.43707206	0.323788332	0.127832012	0.00570924549	22.003408
2.86	0.0292733251	0.0360000161	0.130527122	-0.0173657222	0.548909049	-0.442830942	0.540469902	0.323425931	0.104027677	0.00532384786	17.241775
2.87	0.0290708949	0.0361412859	0.130497956	-0.0167894688	0.549685916	-0.452220749	0.634069768	0.323144441	0.0955508263	0.00492764638	15.815221
2.88	0.0286722479	0.0361795963	0.130525099	-0.0162124097	0.550238242	-0.447621806	0.705278695	0.322913279	0.0878798586	0.00450372083	16.446083
2.89	0.0280963745	0.0361165901	0.130636803	-0.0156368179	0.550523683	-0.430273282	0.742505542	0.322723138	0.0955331344	0.0040092606	17.418037
2.9	0.0273701931	0.0359646259	0.130845041	-0.0150673803	0.550550786	-0.400684583	0.739167218	0.322552875	0.0845811499	0.00345110172	18.002432
2.91	0.0265179884	0.0357255488	0.131120914	-0.0145023875	0.550370286	-0.389453221	0.717463818	0.322437928	0.0680271352	0.00282909786	16.7168
2.92	0.025605362	0.0354093621	0.131443715	-0.0139506417	0.549984228	-0.383247876	0.675624113	0.322381733	0.035389445	0.00230931073	16.878376
2.93	0.0246928098	0.0350500144	0.131801467	-0.0134189688	0.549453527	-0.364694158	0.608422384	0.322344805	0.112231621	0.001838351	16.500398
2.94	0.0238080746	0.0346624677	0.132192143	-0.0129117932	0.54879144	-0.334884516	0.51387038	0.322312623	0.0957032464	0.00137527438	19.379787
2.95	0.0229726003	0.0342519076	0.132602177	-0.0124278134	0.548015127	-0.301855911	0.400265747	0.322294053	0.100759807	0.00105381442	18.550357
2.96	0.022207684	0.0338270338	0.133039278	-0.0119660555	0.547119226	-0.266175518	0.262303548	0.322269112	0.103177901	0.0011186954	18.827013
2.97	0.0215246388	0.0333811365	0.133526345	-0.0115195386	0.546060725	-0.235595782	0.0985836818	0.322240082	0.0949143206	0.00155664365	19.419474
2.98	0.0209481201	0.0329135977	0.13404402	-0.0110854775	0.544859572	-0.221637926	-0.076533782	0.322229485	0.101667307	0.00215492741	19.502565
2.99	0.020503681	0.0324253804	0.134592715	-0.010658384	0.543505868	-0.22359013	-0.259039425	0.322246197	0.0574118421	0.00275539768	18.425112
3	0.0202180868	0.0319147331	0.135191813	-0.0102241749	0.54196018	-0.247079098	-0.449560235	0.322293862	0.050183997	0.00334231279	18.454969
3.01	0.0200984281	0.0314332541	0.135693958	-0.00991706975	0.540811205	-0.16521021	-0.471350349	0.322588284	0.0399793814	0.00392363068	18.216122
3.02	0.0202692313	0.0311487962	0.136117259	-0.00972724984	0.53998347	-0.044690095	-0.52744521	0.322648849	0.0341080413	0.00426641708	19.569772
3.03	0.0207922302	0.0310994675	0.136456465	-0.00959640759	0.539778241	0.0318191474	-0.526800338	0.322547828	0.0345075084	0.00480315422	17.373212
3.04	0.0215364904	0.031095751	0.136736959	-0.0094658161	0.539737673	0.0358731771	-0.414711999	0.322650876	0.0379160858	0.00507761409	18.346751
3.05	0.0224167968	0.0313099833	0.136995627	-0.00939611336	0.540166403	0.0502691	-0.31196108	0.322492746	0.0346938336	0.0051432852	17.056743
3.06	0.0233584402	0.0316979489	0.137240135	-0.00938839925	0.540962588	0.0709027046	-0.20858182	0.322161807	0.029121577	0.00532918189	18.52568
3.07	0.02431748	0.0322468993	0.137475144	-0.00942102148	0.542114768	0.0729366895	-0.119895242	0.321622091	0.0514272535	0.00545710302	18.259477
3.08	0.0251789321	0.0328854381	0.137694114	-0.00948874878	0.543505004	0.0661726636	-0.0427669792	0.320953793	0.0513840979	0.00538456312	18.19814
3.09	0.0258576053	0.0335490628	0.137900957	-0.00958861445	0.545045768	0.0537357545	0.0288856119	0.320223371	0.044994198	0.00520542502	16.864912
