time_s	ee_error_m	orientation_error	base_x_m	base_y_m	base_z_m	roll_deg	pitch_deg	clearance_m	leg_action_delta_l2	arm_action_delta_l2	update_ms
0.77	0.0294465976	0.025713133	0.0576368038	-0.0258083264	0.533804489	0.857720477	0.600018746	0.306136056	0.0876780502	0.0334016798	20.882666
0.78	0.0270853746	0.0236875762	0.0571850246	-0.0257884217	0.533314767	0.657305072	1.10549312	0.30640327	0.0589960131	0.0138246933	19.816575
0.79	0.0266701319	0.0225986348	0.0568109702	-0.0257342286	0.53289647	0.524675648	1.61807106	0.307210418	0.0832648076	0.0370691831	19.21234
0.8	0.027433758	0.0221445068	0.056523276	-0.02556448	0.533078484	0.332524997	2.03222404	0.308109075	0.0601680905	0.0166819122	18.405081
0.81	0.0284722961	0.0219248533	0.0563055963	-0.0252528276	0.533619913	0.0712232604	2.36335077	0.309051774	0.107990672	0.0157513116	18.330952
0.82	0.0289882266	0.0217170744	0.0561509021	-0.0248092718	0.534486561	-0.227898788	2.61976102	0.310185981	0.079118444	0.0360420968	18.837513
0.83	0.029097286	0.0214920185	0.056037982	-0.0242143544	0.535586367	-0.547484129	2.79846867	0.3113309	0.0665409109	0.0255472232	18.841945
0.84	0.0282524798	0.0206905774	0.0559651551	-0.0234880234	0.536818913	-0.853801574	2.89114274	0.312314905	0.0402530063	0.0393935893	18.682485
0.85	0.027595842	0.0198344507	0.0559336944	-0.0225847583	0.537699775	-1.2243313	2.99607804	0.31347381	0.122846202	0.0274265196	18.614963
0.86	0.0271403953	0.0186996236	0.0559206391	-0.0216035157	0.538503737	-1.48098342	3.05185358	0.314285082	0.0955057293	0.030016411	17.396651
0.87	0.0271190672	0.0172896285	0.055944716	-0.0205888774	0.539103086	-1.6325989	3.065674	0.314825178	0.0997800027	0.0316906274	15.728572
0.88	0.0274388932	0.0156838189	0.0560478866	-0.0195722175	0.539479434	-1.66477219	3.00869997	0.31481653	0.102308199	0.0276992031	17.338414
0.89	0.0282618592	0.0141616218	0.0562712607	-0.0185640131	0.539658168	-1.59071454	2.86505867	0.314388372	0.066540613	0.0245203068	18.871787
0.9	0.0285413749	0.0129619093	0.0566040981	-0.017579248	0.539703343	-1.43042273	2.65163886	0.313663238	0.0720490232	0.0392389885	17.297153
0.91	0.0279219196	0.0119356876	0.0570170023	-0.0166445007	0.53966404	-1.17244124	2.38359301	0.31285429	0.103376832	0.0311709181	17.265915
0.92	0.026777161	0.0107034767	0.0574806155	-0.0157557308	0.539612899	-0.848144531	2.08809569	0.311906916	0.0521023183	0.0372739889	18.061562
0.93	0.0247545357	0.00988570771	0.057938069	-0.0149086851	0.539597849	-0.476138424	1.78286199	0.310883325	0.102416752	0.0118296389	17.911604
